conference_id,title,startdate,enddate,cme_points,organizer_names,blocked_org_ids,blocked_org_names,created_date,modified_date
143474,From Compliance to Adherence in Hand Therapy: A Behavioral Perspective Course,0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 07:06:34,2020-11-15 14:03:35
143481,Upper Extremity Complication in the Cancer Patient Course,0000-00-00,0000-00-00,1.25,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 08:22:40,2020-11-12 17:03:35
143483,MCP & PIP Implant Resection Arthroplasty Update Course,0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 08:28:35,2020-11-15 15:36:40
143484,How to Publish in the Journal of Hand Therapy Course,0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 08:33:43,2020-11-15 14:06:48
143485,Complications of Mangled Extremities: The Role of Hand Therapy Course,0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 08:38:59,2020-11-15 14:04:30
143487,Scapulothoracic and Scapulohumeral Exercises: A Narrative Review of Electromyographic and Clinical Studies Course,0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 08:51:59,2020-11-12 12:25:13
143490,Swimmer's Shoulder: Sport-Specific Rehab Progression Course,0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 09:01:26,2020-11-12 12:26:18
143491,Establishing and Updating Treatment Plans for Adult Patients after Brachial Plexus Reconstruction Course,0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 09:11:06,2020-11-14 01:20:04
143495,Hand Therapy for the Pediatric Population Course,0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 09:15:49,2020-11-15 14:05:33
143523,"Management of Hand Burns, Including Tips and Tricks for the Hand Therapist Treating Wounds, Flaps and Grafts Course",0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 10:46:41,2020-11-15 14:04:55
143524,Wide Awake Flexor Tendon Repair and True Active Movement Rehabilitation: The Saint John Protocol Course,0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 10:53:55,2020-11-14 13:47:52
143527,The Sensorimotor System and its Relationship to Hand Therapy: Current Evidence and Clinical Application Course,0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 10:58:21,2020-11-15 14:04:56
143528,"Static Progressive Orthoses: Current Evidence Emphasizing Principles, Pearls and Design Options Course",0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 11:02:32,2020-11-15 15:34:23
143531,The Dreaded Droop: Extensor Attenuation or Adherence Course,0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 11:21:24,2020-11-15 14:05:57
143533,Developing a Plan to Start a Private Hand Therapy Practice Course,0000-00-00,0000-00-00,2.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 11:26:08,2020-11-15 14:04:56
143538,Anatomy Package B: Brachial Plexus Innervation of the Upper Extremity and Shoulder and Elbow Course,0000-00-00,0000-00-00,2.5,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-25 11:37:24,2020-11-13 02:44:43
143569,Athletic Wrist Injuries: Back in the Game Course,0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-26 05:09:01,2020-11-14 01:19:56
143574,Wound Care for the Hand Therapist Course,0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-26 05:18:43,2020-11-15 14:04:00
143575,Complex Regional Pain Syndrome Course,0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-26 05:23:13,2020-11-11 11:00:18
143576,Neuroplasticity as the Foundation for Treatment of Focal Hand Dystonia Course,0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-26 05:29:49,2020-11-11 11:00:51
143579,Hand Stiffness: An Evidence-Based Approach to Achieving Clinical Success Course,0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-26 05:37:34,2020-11-11 11:00:50
143585,Evaluation and Treatment of Thoracic Outlet Syndrome Course,0000-00-00,0000-00-00,1.0,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-26 06:02:43,2020-11-14 01:00:59
143593,Accessing A Painful System: Scrub and Carry Made Modern Course,0000-00-00,0000-00-00,0.1,American Society of Hand Therapists (ASHT),11838,American Society of Hand Therapists (ASHT),2019-03-26 06:38:46,2020-11-12 08:55:23
144732,"Counseling Psychology and Substance Use: Implications for Training, Practice and Research Outcomes",0000-00-00,0000-00-00,2.0,American Psychological Association (APA),61,American Psychological Association (APA),2019-04-04 09:30:39,2019-06-18 07:02:44
155579,Practical Reviews in Anesthesiology,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 04:33:32,2020-11-14 00:55:02
155584,Practical Reviews in Cancer Management,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 04:41:58,2020-11-13 15:26:58
155587,Practical Reviews in Cardiology,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 04:51:19,2020-11-13 15:27:01
155589,Practical Reviews in Critical Care Medicine,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 04:57:52,2021-05-05 09:51:07
155592,Practical Reviews in Dermatology,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 05:07:40,2020-11-13 15:27:00
155595,Practical Reviews in Emergency Medicine,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 05:12:56,2020-11-13 15:27:24
155598,Practical Reviews in Family Medicine,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 05:19:05,2020-11-13 15:27:26
155601,Practical Reviews in Gastroenterology,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 05:41:30,2020-11-13 09:09:17
155602,Practical Reviews in Hospital Medicine,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 05:44:56,2021-05-06 12:31:09
155604,Practical Reviews in Internal Medicine,0000-00-00,0000-00-00,5.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 05:48:55,2020-11-13 09:10:13
155605,Practical Reviews in Neurology,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 05:53:33,2020-11-15 09:12:17
155611,Practical Reviews in Neurosurgery,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 06:20:39,2020-11-15 09:09:28
155614,Practical Reviews in Ophthalmology,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 06:27:00,2020-11-13 09:10:48
155616,Practical Reviews in Oral and Maxillofacial Surgery,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 06:32:38,2020-11-15 09:10:31
155618,Practical Reviews in Orthodontics,0000-00-00,0000-00-00,56.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 06:36:59,2020-11-15 09:10:32
155621,Practical Reviews in Otolaryngology - Head and Neck Surgery,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 06:41:33,2020-11-15 09:10:58
155623,Practical Reviews in Pathology,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 06:47:19,2020-11-13 15:27:25
155627,Practical Reviews in Pediatric Dentistry,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 06:52:16,2020-11-13 16:42:11
155628,Practical Reviews in Pediatrics,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 06:56:54,2020-11-12 14:53:33
155673,Dental Decks Part I,0000-00-00,0000-00-00,,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 11:58:34,2020-11-15 09:09:55
155675,Dental Decks Part II,0000-00-00,0000-00-00,,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-03 12:04:38,2020-11-13 09:10:14
155699,Practical Reviews in Psychiatry,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-04 04:42:46,2020-11-15 09:09:56
155704,Practical Reviews in Radiology,0000-00-00,0000-00-00,5.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-04 04:50:46,2020-11-15 09:09:56
155707,Practical Reviews in Urology,0000-00-00,0000-00-00,4.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-04 05:07:16,2020-11-14 12:36:28
155726,Practical Reviews in General Surgery,0000-00-00,0000-00-00,56.0,"Ebix | Oakstone Publishing, LLC",1446,"Ebix | Oakstone Publishing, LLC",2019-07-04 06:20:56,2020-11-15 09:10:32
178928,Fertility Module #1: Fertility Care Considerations: Introduction to Infertility for the Specialty Health Care Pharmacist,0000-00-00,0000-00-00,1.0,"ProCE, Inc.",43352,"ProCE, Inc.",2020-03-04 09:40:53,2020-11-12 15:24:35
179105,Multidisciplinary Management of Heart Failure: Expert Views on Treatment Paradigms,0000-00-00,0000-00-00,,Academy for Continued Healthcare Learning (ACHL),628,Academy for Continued Healthcare Learning (ACHL),2020-03-05 11:17:52,2020-11-12 17:06:08
180328,Diagnostic Imaging in Chiropractic Practice,0000-00-00,0000-00-00,2.0,Life Chiropractic College West,19437,Life Chiropractic College West,2020-03-18 11:40:36,2021-05-05 10:19:46
180344,Fractal Biology: the Philosophy of Vitalism,0000-00-00,0000-00-00,16.0,Life Chiropractic College West,19437,Life Chiropractic College West,2020-03-18 12:04:03,2021-05-04 10:37:34
180347,Stroke: Cervical Spine Adjusting and Cervical Artery Issues,0000-00-00,0000-00-00,3.0,Life Chiropractic College West,19437,Life Chiropractic College West,2020-03-18 12:12:01,2020-11-15 16:52:18
180364,"Stroke, Cva, and the Facts for Chiropractors",0000-00-00,0000-00-00,2.0,Life Chiropractic College West,19437,Life Chiropractic College West,2020-03-19 04:10:57,2021-05-05 10:15:39
180368,"Pharmaceuticals, Heart Rate Variability & the Nervous System",0000-00-00,0000-00-00,1.0,Life Chiropractic College West,19437,Life Chiropractic College West,2020-03-19 04:21:12,2020-11-11 08:29:41
180938,The Essential Role of Primary Care in SLE,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2020-03-23 08:30:16,2024-06-08 05:14:28
180947,"PILOTforPulmonary 2019: Data, Insights & Practice",0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2020-03-23 08:52:47,2024-06-08 05:18:31
181037,Gene Therapy for Treatment of Hemophilia: An Introduction to AAV Vector Gene Transfer,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2020-03-23 12:13:15,2024-06-08 05:42:21
181041,Palliative Interventional Oncology Podcast Series,0000-00-00,0000-00-00,,The France Foundation (TFF),3152,The France Foundation (TFF),2020-03-23 12:28:02,2024-06-08 05:47:54
182518,Anti-inflammatory Diets: a Guide for Dietitians,2024-04-04,2027-04-04,1.0,Dietitian Central,43950,Dietitian Central,2020-04-09 11:24:05,2024-07-09 08:56:29
182581,Basics of Pica: When Clients Eat Nonfood Substances,2024-03-26,2027-03-26,1.0,Dietitian Central,43950,Dietitian Central,2020-04-10 06:48:22,2024-07-09 08:45:01
183244,Addiction in the Brain,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 04:09:03,2022-06-10 11:11:35
183245,Alexithymia and Eating Disorders,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 04:09:23,2022-06-10 11:13:46
183246,Assessment of Anorexia,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 04:25:42,2022-06-10 11:34:23
183247,Behavioral Health Services for Homeless Populations,0000-00-00,0000-00-00,3.0,Online CE Credits,44082,Online CE Credits,2020-04-18 04:26:13,2022-06-10 11:37:12
183248,Brain-Based Trauma Treatment,0000-00-00,0000-00-00,5.5,Online CE Credits,44082,Online CE Credits,2020-04-18 04:40:36,2022-06-11 05:19:25
183249,Child Sexual Abuse - Outcomes and Prevention,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 04:40:43,2022-06-11 05:49:09
183250,EMDR Skills for Trauma Treatment,0000-00-00,0000-00-00,8.75,Online CE Credits,44082,Online CE Credits,2020-04-18 04:55:51,2022-06-11 05:56:11
183251,Designer Drugs - Assessment and Management,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 05:00:11,2022-06-11 06:05:53
183253,Ethics of Neuromodulation in Anorexia,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 05:17:49,2022-06-11 06:10:32
183254,Harnessing Neuroplasticity,0000-00-00,0000-00-00,5.0,Online CE Credits,44082,Online CE Credits,2020-04-18 05:20:55,2022-06-11 06:47:00
183256,Juvenile Sex Offenders - Etiologies and Typologies,0000-00-00,0000-00-00,2.0,Online CE Credits,44082,Online CE Credits,2020-04-18 05:46:51,2022-06-11 06:56:46
183257,Honest Lies - Diagnosing Eating Disorders for Mental Health Professionals,0000-00-00,0000-00-00,5.0,Online CE Credits,44082,Online CE Credits,2020-04-18 05:50:24,2022-06-11 08:25:24
183258,Medical Complications in Bulimia,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 06:11:13,2022-06-11 08:35:45
183259,Medical Complications in Anorexia,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 06:15:01,2022-06-11 08:47:57
183261,Microaggressions In and Out of Therapy,0000-00-00,0000-00-00,2.0,Online CE Credits,44082,Online CE Credits,2020-04-18 06:35:48,2022-06-11 11:17:32
183262,Narrative and MI Approaches to Eating Disorders,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 06:38:07,2022-06-11 11:17:11
183263,Neural Mechanisms in Depressed Minors on Antidepressants,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 06:51:45,2022-06-13 05:33:30
183264,Neuropsychotherapy for Clinicians,0000-00-00,0000-00-00,6.0,Online CE Credits,44082,Online CE Credits,2020-04-18 06:54:29,2022-06-13 05:45:26
183265,Neuroscience of Addiction,0000-00-00,0000-00-00,3.0,Online CE Credits,44082,Online CE Credits,2020-04-18 07:12:53,2022-06-13 06:06:18
183266,Neuroscience of Complex Trauma - Treatment Tools,0000-00-00,0000-00-00,5.0,Online CE Credits,44082,Online CE Credits,2020-04-18 07:27:42,2022-06-13 07:19:40
183267,Neuroscience of God and Faith: It’s Not Just in Your Head,0000-00-00,0000-00-00,2.5,Online CE Credits,44082,Online CE Credits,2020-04-18 07:54:17,2022-06-13 08:17:15
183268,Neuroscience of Grounding Techniques,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 07:55:41,2022-06-13 08:21:18
183269,Opioid Treatment for Pain in Clients with Substance Use,0000-00-00,0000-00-00,2.0,Online CE Credits,44082,Online CE Credits,2020-04-18 08:07:32,2022-06-13 08:25:28
183270,Psychosocial Interventions for Anxiety in Kids with Autism,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 08:10:56,2022-06-13 08:28:24
183271,Substance Use Treatment - Group Therapy,0000-00-00,0000-00-00,3.0,Online CE Credits,44082,Online CE Credits,2020-04-18 08:27:52,2022-06-13 08:39:21
183272,Stepped Care Interventions for Alcohol Use Disorders,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 08:37:41,2022-06-13 08:46:32
183273,Suicide Prevention: Safety Planning as Treatment Planning,0000-00-00,0000-00-00,2.0,Online CE Credits,44082,Online CE Credits,2020-04-18 08:57:17,2022-06-13 09:31:40
183274,Technology-Based Therapeutic Tools,0000-00-00,0000-00-00,2.0,Online CE Credits,44082,Online CE Credits,2020-04-18 09:08:33,2022-06-13 09:41:43
183275,Treating Sexual Trauma in Veterans in Group Psychotherapy,0000-00-00,0000-00-00,3.0,Online CE Credits,44082,Online CE Credits,2020-04-18 09:18:02,2022-06-13 09:59:56
183276,Teen Dating Violence,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 09:21:26,2022-06-13 10:10:30
183277,Working for Workplace Wellness,0000-00-00,0000-00-00,2.0,Online CE Credits,44082,Online CE Credits,2020-04-18 09:32:13,2022-06-13 10:53:28
183278,Treatment of Depression in Older Adults,0000-00-00,0000-00-00,1.0,Online CE Credits,44082,Online CE Credits,2020-04-18 09:40:03,2022-06-13 10:57:24
200656,Abdominal & Pelvic Pain in Women: Beyond the Quadrants,0000-00-00,0000-00-00,1.0,Master Clinicians,44425,Master Clinicians,2020-12-02 05:01:14,2021-08-28 04:03:54
200662,Can't Miss Urgent Diagnoses Conference On-Demand,0000-00-00,0000-00-00,17.5,Master Clinicians,44425,Master Clinicians,2020-12-02 05:16:14,2021-12-24 05:58:39
200664,Medical Nutrition Therapy for Women,0000-00-00,0000-00-00,1.0,Master Clinicians,44425,Master Clinicians,2020-12-02 05:17:17,2021-11-11 06:14:55
200665,Pregnancy Complaints for the Non-OB,0000-00-00,0000-00-00,1.0,Master Clinicians,44425,Master Clinicians,2020-12-02 05:20:19,2021-11-11 06:15:25
200669,Telemedicine On-Demand Course,0000-00-00,0000-00-00,7.0,Master Clinicians,44425,Master Clinicians,2020-12-02 05:33:00,2021-11-11 06:24:12
200671,STI's in Women,0000-00-00,0000-00-00,1.0,Master Clinicians,44425,Master Clinicians,2020-12-02 05:45:21,2021-08-28 04:24:56
200672,Urgent Care Women's Health Conference On-Demand,0000-00-00,0000-00-00,10.0,Master Clinicians,44425,Master Clinicians,2020-12-02 05:47:41,2021-11-11 06:32:31
200673,Mental Health in Women,0000-00-00,0000-00-00,1.0,Master Clinicians,44425,Master Clinicians,2020-12-02 05:50:23,2021-08-28 04:12:41
200676,Can't Miss EKG Findings,0000-00-00,0000-00-00,1.0,Master Clinicians,44425,Master Clinicians,2020-12-02 05:54:43,2021-11-11 06:09:14
200677,Approach to Antibiotics & Antibiotic Stewardship,0000-00-00,0000-00-00,1.0,Master Clinicians,44425,Master Clinicians,2020-12-02 05:59:19,2021-11-11 06:09:35
200679,Travel Medicine in the Urgent Care,0000-00-00,0000-00-00,1.0,Master Clinicians,44425,Master Clinicians,2020-12-02 06:02:57,2021-11-11 06:31:51
200683,Conference On-Demand: Urgent Care Medical Summit,0000-00-00,0000-00-00,16.0,Master Clinicians,44425,Master Clinicians,2020-12-02 06:15:17,2021-12-24 05:47:24
200685,Mastery Workshop: Laceration Repair,0000-00-00,0000-00-00,3.0,Master Clinicians,44425,Master Clinicians,2020-12-02 06:22:46,2021-11-11 06:13:34
200687,Clinician Burnout Lecture & Podcast Bundle Course,0000-00-00,0000-00-00,2.0,Master Clinicians,44425,Master Clinicians,2020-12-02 06:35:19,2021-12-15 06:38:51
200688,Urgent Care Triple CME Bundle,0000-00-00,0000-00-00,43.5,Master Clinicians,44425,Master Clinicians,2020-12-02 06:38:51,2021-12-23 05:36:24
200694,The Ultimate Master Clinicians CME Conference Bundle,0000-00-00,0000-00-00,50.5,Master Clinicians,44425,Master Clinicians,2020-12-02 06:47:38,2021-09-27 10:33:50
200697,MC CME Podcast: Can't Miss EKG Part 3,0000-00-00,0000-00-00,0.5,Master Clinicians,44425,Master Clinicians,2020-12-02 06:51:14,2021-12-14 10:16:29
200700,Study Package: Urgent Care Triple CME Conference Bundle,0000-00-00,0000-00-00,43.5,Master Clinicians,44425,Master Clinicians,2020-12-02 06:56:14,2021-11-11 06:23:57
200702,Study Package: Ultimate MC CME Conference Package,0000-00-00,0000-00-00,50.5,Master Clinicians,44425,Master Clinicians,2020-12-02 07:07:13,2021-12-27 12:15:43
200704,CME Podcast: Can't Miss Urgent Care X-Rays Part 1 (Chest X-Rays),0000-00-00,0000-00-00,0.5,Master Clinicians,44425,Master Clinicians,2020-12-02 07:09:06,2021-12-14 09:12:44
200706,Study Package: Urgent Care Medical Summit,0000-00-00,0000-00-00,16.0,Master Clinicians,44425,Master Clinicians,2020-12-02 07:17:02,2021-12-02 11:17:35
200708,CME Podcast: Can't Miss Urgent Care X-Rays Part 2 (Extremity X-Rays),0000-00-00,0000-00-00,0.5,Master Clinicians,44425,Master Clinicians,2020-12-02 07:25:46,2021-12-14 07:28:24
200710,Study Package: Urgent Care & Telemedicine Bundle,0000-00-00,0000-00-00,23.0,Master Clinicians,44425,Master Clinicians,2020-12-02 07:28:44,2021-12-21 06:00:45
200712,CME Podcast: Burnout Parts 1 & 2,0000-00-00,0000-00-00,1.0,Master Clinicians,44425,Master Clinicians,2020-12-02 07:36:17,2021-12-21 07:39:00
200718,CME Podcast: Can't Miss EKG Part 1,0000-00-00,0000-00-00,0.5,Master Clinicians,44425,Master Clinicians,2020-12-02 08:41:01,2021-12-16 10:55:40
200721,CME Podcast: Can't Miss EKG Part 2,0000-00-00,0000-00-00,0.5,Master Clinicians,44425,Master Clinicians,2020-12-02 08:51:32,2021-12-15 06:15:13
200725,CME Podcast: Can't Miss Dermatology Part 1,0000-00-00,0000-00-00,0.5,Master Clinicians,44425,Master Clinicians,2020-12-02 08:58:23,2021-12-15 06:18:12
200729,CME Podcast: Can't Miss Dermatology Part 2,0000-00-00,0000-00-00,0.5,Master Clinicians,44425,Master Clinicians,2020-12-02 09:10:59,2021-12-15 05:43:57
221021,Point of Care Ultrasound (POCUS),0000-00-00,0000-00-00,5.0,Master Clinicians,44425,Master Clinicians,2021-08-13 04:15:49,2021-10-21 06:26:56
221024,Urgent Care Essentials,0000-00-00,0000-00-00,5.0,Master Clinicians,44425,Master Clinicians,2021-08-13 04:20:14,2021-10-21 06:10:54
221029,Urgent Care Fundamentals for the NP,0000-00-00,0000-00-00,13.65,Master Clinicians,44425,Master Clinicians,2021-08-13 04:25:09,2021-10-21 05:47:03
221032,Urgent Care Mastery Skills Bundle,0000-00-00,0000-00-00,10.0,Master Clinicians,44425,Master Clinicians,2021-08-13 04:30:33,2021-10-21 05:39:18
223749,4 Essential Communication Strategies that Promote Patient Safety,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 06:45:30,2022-08-19 05:17:17
223753,A Holistic Approach to Gut Health,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 07:00:18,2022-08-19 05:21:43
223755,Addressing the Spiritual and Cultural Needs of Clients,0000-00-00,0000-00-00,1.5,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 07:11:12,2022-08-19 05:33:43
223761,Advanced Bladder Management,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 07:24:44,2022-08-19 05:36:12
223764,Advanced Stroke Management Course,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 07:43:12,2022-08-19 05:49:40
223765,Allergic Rhinitis,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 08:06:37,2022-08-19 05:53:30
223766,Allergic Rhinitis for the School Nurse,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 08:17:40,2022-08-19 06:04:23
223787,Alzheimer’s Disease and Falling: What’s the Connection,0000-00-00,0000-00-00,2.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 09:19:45,2022-08-19 06:57:26
223798,Antipsychotic Medications in Dementia Care,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 09:39:47,2022-08-19 07:18:51
223808,Basic Pharmacology 1,0000-00-00,0000-00-00,3.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 10:03:49,2022-08-19 08:28:31
223813,Becoming an Independent Nurse Consultant,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 10:16:10,2022-08-19 08:41:58
223819,Bioterrorism Events,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 10:53:19,2022-08-19 08:43:50
223829,"Broken Heart Syndrome: Clinical Manifestations, Diagnosis, and Treatment",0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 11:30:54,2022-08-19 08:50:22
223841,Cardiomyopathy,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 11:54:27,2022-08-19 09:08:00
223848,Cardiovascular Assessment in the Elderly,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-21 12:05:38,2022-08-19 09:22:36
223864,Care of Adult Clients with Enterostomy Feeding Tubes,0000-00-00,0000-00-00,1.0,Pedagogy Education - Online Continuing Nurse Education,47435,Pedagogy Education - Online Continuing Nurse Education,2021-09-22 03:47:44,2022-08-19 10:17:42
